----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Normalized Fission Neutrons Density
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
cycle   bin 1      bin 2      bin 3      bin 4      bin 5      bin 6      bin 7      bin 8      bin 9      bin 10     max_rel_change 
461     5.93e-02   1.39e-01   2.08e-01   2.28e-01   1.95e-01   9.02e-02   5.13e-02   2.09e-02   6.40e-03   2.10e-03   2.10e-01            
462     4.08e-02   1.07e-01   1.90e-01   2.44e-01   2.07e-01   1.10e-01   5.98e-02   3.01e-02   8.20e-03   2.40e-03   4.40e-01            
463     4.99e-02   1.21e-01   1.99e-01   2.28e-01   1.96e-01   1.06e-01   5.99e-02   2.66e-02   1.10e-02   2.50e-03   3.41e-01            
464     5.66e-02   1.27e-01   2.03e-01   2.22e-01   2.03e-01   9.98e-02   5.23e-02   2.48e-02   8.80e-03   2.20e-03   2.00e-01            
465     6.91e-02   1.47e-01   1.90e-01   2.00e-01   1.73e-01   1.10e-01   6.58e-02   2.99e-02   1.28e-02   2.80e-03   4.55e-01            
466     5.95e-02   1.36e-01   1.93e-01   2.14e-01   1.82e-01   1.01e-01   6.53e-02   3.05e-02   1.49e-02   4.10e-03   4.64e-01            
467     6.62e-02   1.41e-01   2.06e-01   2.17e-01   1.85e-01   9.57e-02   5.44e-02   2.24e-02   1.00e-02   2.00e-03   5.12e-01            
468     6.99e-02   1.40e-01   1.93e-01   2.09e-01   1.85e-01   1.06e-01   5.49e-02   2.86e-02   1.05e-02   3.80e-03   9.00e-01            
469     7.19e-02   1.47e-01   1.95e-01   2.17e-01   1.73e-01   9.05e-02   5.85e-02   2.91e-02   1.35e-02   5.40e-03   4.21e-01            
470     7.18e-02   1.54e-01   2.07e-01   2.18e-01   1.74e-01   8.51e-02   4.73e-02   2.56e-02   1.12e-02   4.60e-03   1.91e-01            
471     5.77e-02   1.36e-01   2.09e-01   2.25e-01   1.83e-01   8.94e-02   5.28e-02   2.70e-02   1.43e-02   4.90e-03   2.77e-01            
472     6.62e-02   1.40e-01   2.03e-01   2.15e-01   1.74e-01   9.37e-02   5.63e-02   3.04e-02   1.52e-02   6.40e-03   3.06e-01            
473     6.85e-02   1.53e-01   2.11e-01   2.24e-01   1.79e-01   8.49e-02   4.65e-02   2.12e-02   9.60e-03   2.90e-03   5.47e-01            
474     5.36e-02   1.37e-01   2.07e-01   2.29e-01   1.89e-01   9.16e-02   5.38e-02   2.36e-02   1.20e-02   3.30e-03   2.50e-01            
475     6.14e-02   1.39e-01   2.13e-01   2.42e-01   1.90e-01   8.11e-02   4.50e-02   1.72e-02   7.70e-03   4.10e-03   3.58e-01            
476     6.44e-02   1.46e-01   2.19e-01   2.36e-01   1.73e-01   7.98e-02   4.71e-02   2.18e-02   8.40e-03   3.70e-03   2.67e-01            
477     5.95e-02   1.42e-01   2.22e-01   2.27e-01   1.79e-01   8.73e-02   5.17e-02   2.11e-02   7.80e-03   2.80e-03   2.43e-01            
478     6.41e-02   1.36e-01   2.13e-01   2.31e-01   1.77e-01   9.32e-02   4.92e-02   2.56e-02   8.40e-03   3.50e-03   2.50e-01            
479     6.30e-02   1.41e-01   2.16e-01   2.34e-01   1.82e-01   9.25e-02   4.75e-02   1.64e-02   5.70e-03   1.90e-03   4.57e-01            
480     6.95e-02   1.52e-01   2.16e-01   2.24e-01   1.74e-01   8.93e-02   4.44e-02   1.99e-02   7.80e-03   2.60e-03   3.68e-01            
481     4.23e-02   1.34e-01   2.15e-01   2.34e-01   1.92e-01   9.63e-02   5.22e-02   2.24e-02   8.80e-03   2.90e-03   3.91e-01            
482     4.96e-02   1.20e-01   2.07e-01   2.37e-01   1.91e-01   1.01e-01   5.45e-02   2.56e-02   1.08e-02   3.80e-03   3.10e-01            
483     5.46e-02   1.34e-01   2.11e-01   2.45e-01   1.94e-01   9.18e-02   4.38e-02   1.96e-02   6.20e-03   9.00e-04   7.63e-01            
484     5.61e-02   1.33e-01   2.12e-01   2.33e-01   1.91e-01   9.77e-02   4.65e-02   2.13e-02   7.90e-03   1.80e-03   1.00e+00            
485     5.98e-02   1.35e-01   2.15e-01   2.35e-01   1.94e-01   9.07e-02   4.44e-02   1.54e-02   7.20e-03   2.50e-03   3.89e-01            
486     5.43e-02   1.36e-01   1.98e-01   2.38e-01   2.00e-01   9.60e-02   4.81e-02   1.88e-02   7.30e-03   3.00e-03   2.21e-01            
487     5.74e-02   1.41e-01   2.06e-01   2.41e-01   1.89e-01   8.72e-02   4.42e-02   2.31e-02   9.20e-03   2.90e-03   2.60e-01            
488     6.31e-02   1.32e-01   1.97e-01   2.26e-01   1.98e-01   9.45e-02   4.89e-02   2.53e-02   1.18e-02   3.00e-03   2.83e-01            
489     4.54e-02   1.14e-01   1.97e-01   2.37e-01   2.07e-01   1.04e-01   5.38e-02   2.73e-02   1.08e-02   3.40e-03   2.81e-01            
490     5.30e-02   1.36e-01   2.18e-01   2.53e-01   1.94e-01   7.88e-02   4.09e-02   1.88e-02   4.90e-03   2.40e-03   5.46e-01            
491     4.72e-02   1.06e-01   1.99e-01   2.56e-01   2.17e-01   9.06e-02   4.99e-02   2.40e-02   7.70e-03   3.30e-03   5.71e-01            
492     5.15e-02   1.25e-01   2.09e-01   2.57e-01   2.02e-01   8.65e-02   3.95e-02   1.84e-02   7.00e-03   2.50e-03   2.42e-01            
493     3.70e-02   9.61e-02   2.03e-01   2.64e-01   2.20e-01   9.66e-02   4.91e-02   2.15e-02   9.20e-03   3.60e-03   4.40e-01            
494     4.49e-02   1.11e-01   2.11e-01   2.69e-01   2.10e-01   7.90e-02   3.98e-02   2.09e-02   1.00e-02   4.70e-03   3.06e-01            
495     3.74e-02   1.16e-01   2.03e-01   2.62e-01   2.12e-01   8.71e-02   4.33e-02   2.59e-02   1.08e-02   3.20e-03   3.19e-01            
496     4.57e-02   1.26e-01   1.99e-01   2.46e-01   2.08e-01   8.93e-02   4.67e-02   2.36e-02   1.22e-02   3.70e-03   2.22e-01            
497     5.70e-02   1.35e-01   2.04e-01   2.22e-01   1.97e-01   9.14e-02   5.44e-02   2.62e-02   1.02e-02   4.00e-03   2.47e-01            
498     3.43e-02   1.04e-01   2.07e-01   2.35e-01   2.21e-01   1.05e-01   5.58e-02   2.55e-02   8.90e-03   4.10e-03   3.98e-01            
499     4.64e-02   1.30e-01   2.28e-01   2.20e-01   1.68e-01   9.40e-02   6.31e-02   3.27e-02   1.29e-02   4.80e-03   4.49e-01            
500     4.42e-02   1.21e-01   2.15e-01   2.35e-01   1.86e-01   1.02e-01   5.86e-02   2.83e-02   7.90e-03   2.40e-03   5.00e-01            
501     4.86e-02   1.35e-01   2.21e-01   2.32e-01   1.84e-01   9.39e-02   4.93e-02   2.31e-02   1.00e-02   3.10e-03   2.92e-01            
502     5.53e-02   1.37e-01   2.15e-01   2.28e-01   1.87e-01   9.96e-02   4.98e-02   1.95e-02   5.80e-03   2.00e-03   4.20e-01            
503     6.30e-02   1.37e-01   2.05e-01   2.20e-01   1.94e-01   9.56e-02   5.34e-02   2.01e-02   9.80e-03   2.60e-03   6.90e-01            
504     6.62e-02   1.29e-01   2.02e-01   2.18e-01   1.94e-01   1.02e-01   5.72e-02   2.20e-02   7.50e-03   2.50e-03   2.35e-01            
505     7.31e-02   1.41e-01   2.01e-01   2.21e-01   1.89e-01   9.31e-02   4.73e-02   2.39e-02   7.90e-03   3.50e-03   4.00e-01            
506     5.04e-02   1.22e-01   1.83e-01   2.32e-01   2.04e-01   1.05e-01   5.96e-02   2.78e-02   1.13e-02   4.10e-03   4.30e-01            
507     5.74e-02   1.24e-01   1.85e-01   2.21e-01   1.98e-01   1.02e-01   6.15e-02   3.14e-02   1.34e-02   5.20e-03   2.68e-01            
508     6.84e-02   1.45e-01   2.14e-01   2.41e-01   1.88e-01   8.40e-02   3.93e-02   1.42e-02   5.30e-03   1.40e-03   7.31e-01            
509     5.61e-02   1.39e-01   2.14e-01   2.38e-01   1.90e-01   9.21e-02   4.34e-02   1.76e-02   7.50e-03   2.20e-03   5.71e-01            
510     4.73e-02   1.20e-01   2.13e-01   2.34e-01   1.98e-01   1.04e-01   5.06e-02   2.08e-02   9.80e-03   2.50e-03   3.07e-01            
511     5.26e-02   1.30e-01   1.98e-01   2.26e-01   1.94e-01   1.04e-01   5.75e-02   2.21e-02   1.19e-02   3.20e-03   2.80e-01            
512     5.51e-02   1.34e-01   1.93e-01   2.22e-01   1.94e-01   1.01e-01   5.61e-02   2.79e-02   1.25e-02   4.60e-03   4.38e-01            
513     6.19e-02   1.26e-01   1.77e-01   2.22e-01   1.99e-01   1.06e-01   5.93e-02   3.05e-02   1.30e-02   5.60e-03   2.17e-01            
514     6.29e-02   1.42e-01   1.92e-01   2.32e-01   1.83e-01   7.71e-02   5.52e-02   3.29e-02   1.68e-02   5.90e-03   2.92e-01            
515     5.72e-02   1.25e-01   1.83e-01   2.07e-01   2.02e-01   1.01e-01   6.04e-02   3.62e-02   2.14e-02   7.20e-03   3.04e-01            
516     4.50e-02   1.18e-01   1.89e-01   2.26e-01   2.09e-01   1.10e-01   5.78e-02   2.98e-02   1.13e-02   3.20e-03   5.56e-01            
517     5.33e-02   1.26e-01   1.96e-01   2.05e-01   1.88e-01   1.14e-01   6.64e-02   3.10e-02   1.68e-02   4.20e-03   4.87e-01            
518     6.13e-02   1.40e-01   2.09e-01   2.37e-01   1.94e-01   9.62e-02   4.19e-02   1.45e-02   4.60e-03   2.10e-03   7.26e-01            
519     5.22e-02   1.25e-01   2.04e-01   2.39e-01   2.05e-01   9.72e-02   4.83e-02   1.97e-02   7.20e-03   3.00e-03   5.65e-01            
520     5.72e-02   1.35e-01   1.90e-01   2.25e-01   1.98e-01   1.02e-01   5.44e-02   2.48e-02   8.80e-03   4.00e-03   3.33e-01            
521     6.11e-02   1.30e-01   1.94e-01   2.28e-01   1.99e-01   9.93e-02   5.23e-02   2.37e-02   9.90e-03   3.80e-03   1.25e-01            
522     6.34e-02   1.33e-01   1.86e-01   2.18e-01   1.98e-01   1.03e-01   5.37e-02   2.85e-02   1.14e-02   4.80e-03   2.63e-01            
523     4.73e-02   1.10e-01   1.90e-01   2.31e-01   2.02e-01   1.10e-01   5.93e-02   3.39e-02   1.49e-02   3.60e-03   3.07e-01            
524     6.00e-02   1.28e-01   2.22e-01   2.47e-01   1.89e-01   8.80e-02   3.86e-02   1.82e-02   7.90e-03   2.70e-03   4.70e-01            
525     3.39e-02   1.04e-01   1.95e-01   2.62e-01   2.13e-01   1.05e-01   5.21e-02   2.29e-02   8.70e-03   3.50e-03   4.35e-01            
526     4.54e-02   1.24e-01   2.11e-01   2.34e-01   1.95e-01   9.65e-02   5.23e-02   2.70e-02   1.14e-02   3.80e-03   3.39e-01            
527     5.28e-02   1.31e-01   1.94e-01   2.23e-01   1.90e-01   1.01e-01   5.79e-02   3.17e-02   1.34e-02   5.40e-03   4.21e-01            
528     5.95e-02   1.31e-01   1.94e-01   2.23e-01   1.89e-01   1.01e-01   6.20e-02   2.69e-02   1.11e-02   3.60e-03   3.33e-01            
529     6.21e-02   1.32e-01   1.96e-01   2.23e-01   1.91e-01   1.00e-01   5.44e-02   2.85e-02   1.19e-02   2.10e-03   4.17e-01            
530     5.27e-02   1.21e-01   1.87e-01   2.28e-01   2.00e-01   1.07e-01   5.92e-02   3.10e-02   1.01e-02   2.90e-03   3.81e-01            
531     5.92e-02   1.27e-01   1.91e-01   2.28e-01   1.98e-01   1.04e-01   5.71e-02   2.49e-02   7.70e-03   2.40e-03   2.38e-01            
532     6.14e-02   1.36e-01   2.14e-01   2.29e-01   1.76e-01   8.70e-02   5.71e-02   2.65e-02   8.70e-03   4.80e-03   1.00e+00            
533     3.54e-02   1.11e-01   2.04e-01   2.43e-01   2.00e-01   9.71e-02   5.90e-02   3.42e-02   1.20e-02   4.30e-03   4.23e-01            
534     4.49e-02   1.22e-01   2.05e-01   2.28e-01   1.84e-01   1.03e-01   6.04e-02   3.23e-02   1.57e-02   5.00e-03   3.08e-01            
535     5.53e-02   1.29e-01   2.00e-01   2.13e-01   1.93e-01   1.01e-01   6.34e-02   3.30e-02   9.90e-03   2.20e-03   5.60e-01            
536     5.94e-02   1.29e-01   1.98e-01   2.15e-01   1.84e-01   1.03e-01   6.48e-02   3.15e-02   1.33e-02   2.60e-03   3.43e-01            
537     6.44e-02   1.38e-01   2.00e-01   2.21e-01   1.86e-01   1.01e-01   5.24e-02   2.49e-02   9.70e-03   2.80e-03   2.71e-01            
538     6.66e-02   1.49e-01   2.00e-01   2.22e-01   1.72e-01   9.20e-02   5.67e-02   2.69e-02   1.13e-02   4.00e-03   4.29e-01            
539     6.21e-02   1.31e-01   1.92e-01   2.25e-01   1.80e-01   1.04e-01   5.97e-02   3.23e-02   1.01e-02   3.30e-03   2.01e-01            
540     7.24e-02   1.50e-01   2.14e-01   2.30e-01   1.70e-01   8.12e-02   4.40e-02   2.37e-02   1.13e-02   4.00e-03   2.66e-01            
541     5.91e-02   1.31e-01   1.93e-01   2.34e-01   1.92e-01   9.14e-02   5.53e-02   2.52e-02   1.33e-02   6.00e-03   5.00e-01            
542     6.78e-02   1.47e-01   1.98e-01   2.36e-01   1.72e-01   8.35e-02   5.04e-02   2.44e-02   1.46e-02   5.70e-03   1.47e-01            
543     6.90e-02   1.42e-01   2.02e-01   2.13e-01   1.80e-01   8.99e-02   5.35e-02   2.82e-02   1.44e-02   7.90e-03   3.86e-01            
544     6.68e-02   1.46e-01   2.09e-01   2.29e-01   1.78e-01   8.69e-02   4.62e-02   2.37e-02   1.01e-02   3.90e-03   5.06e-01            
545     6.73e-02   1.49e-01   2.06e-01   2.15e-01   1.80e-01   9.00e-02   5.09e-02   2.60e-02   1.15e-02   3.90e-03   1.39e-01            
546     7.06e-02   1.52e-01   2.09e-01   2.22e-01   1.72e-01   8.29e-02   5.21e-02   2.37e-02   1.18e-02   3.60e-03   8.85e-02            
547     6.46e-02   1.48e-01   2.12e-01   2.31e-01   1.82e-01   9.06e-02   4.32e-02   1.86e-02   7.10e-03   3.30e-03   3.98e-01            
548     6.95e-02   1.40e-01   2.06e-01   2.12e-01   1.90e-01   9.68e-02   5.03e-02   2.28e-02   8.60e-03   4.30e-03   3.03e-01            
549     6.96e-02   1.54e-01   2.10e-01   2.21e-01   1.76e-01   8.83e-02   4.51e-02   2.34e-02   9.40e-03   3.20e-03   2.56e-01            
550     6.42e-02   1.34e-01   2.05e-01   2.26e-01   1.85e-01   9.35e-02   5.20e-02   2.53e-02   1.10e-02   4.20e-03   3.12e-01            
551     6.85e-02   1.38e-01   2.17e-01   2.19e-01   1.83e-01   9.14e-02   5.29e-02   2.02e-02   7.20e-03   2.50e-03   4.05e-01            
552     6.82e-02   1.54e-01   2.16e-01   2.30e-01   1.66e-01   8.74e-02   4.85e-02   1.98e-02   8.30e-03   2.40e-03   1.53e-01            
553     5.50e-02   1.36e-01   2.02e-01   2.29e-01   1.85e-01   1.02e-01   5.08e-02   2.50e-02   1.20e-02   3.80e-03   5.83e-01            
554     6.33e-02   1.36e-01   2.11e-01   2.34e-01   1.89e-01   9.50e-02   4.54e-02   1.87e-02   6.20e-03   2.00e-03   4.83e-01            
555     5.87e-02   1.26e-01   2.11e-01   2.37e-01   1.90e-01   9.42e-02   5.05e-02   2.04e-02   8.60e-03   2.80e-03   4.00e-01            
556     5.28e-02   1.35e-01   2.02e-01   2.33e-01   1.92e-01   9.98e-02   5.05e-02   2.42e-02   1.02e-02   1.30e-03   5.36e-01            
557     6.09e-02   1.39e-01   2.09e-01   2.25e-01   1.91e-01   9.24e-02   4.90e-02   2.24e-02   1.00e-02   2.00e-03   5.38e-01            
558     6.52e-02   1.57e-01   2.17e-01   2.38e-01   1.94e-01   7.75e-02   3.31e-02   1.05e-02   5.40e-03   2.10e-03   5.31e-01            
559     5.14e-02   1.23e-01   1.95e-01   2.52e-01   2.09e-01   9.83e-02   4.59e-02   1.46e-02   7.60e-03   2.60e-03   4.07e-01            
560     6.15e-02   1.44e-01   2.17e-01   2.50e-01   1.76e-01   8.54e-02   3.90e-02   1.69e-02   6.70e-03   3.10e-03   1.96e-01            
561     3.92e-02   1.09e-01   1.99e-01   2.60e-01   2.08e-01   1.01e-01   4.90e-02   2.38e-02   8.00e-03   3.60e-03   4.08e-01            
562     5.11e-02   1.25e-01   2.20e-01   2.43e-01   1.92e-01   9.23e-02   4.43e-02   1.95e-02   9.30e-03   3.30e-03   3.04e-01            
563     5.57e-02   1.22e-01   1.93e-01   2.33e-01   2.02e-01   1.02e-01   5.26e-02   2.33e-02   1.13e-02   4.70e-03   4.24e-01            
564     5.65e-02   1.29e-01   2.07e-01   2.43e-01   1.98e-01   9.03e-02   4.46e-02   2.33e-02   6.90e-03   2.40e-03   4.89e-01            
565     5.55e-02   1.20e-01   2.07e-01   2.37e-01   2.04e-01   8.97e-02   5.18e-02   2.33e-02   9.30e-03   2.70e-03   3.48e-01            
566     4.41e-02   1.15e-01   2.04e-01   2.47e-01   2.10e-01   9.52e-02   4.79e-02   2.41e-02   1.01e-02   2.70e-03   2.05e-01            
567     5.32e-02   1.25e-01   2.18e-01   2.55e-01   1.90e-01   8.07e-02   4.34e-02   2.20e-02   9.00e-03   2.80e-03   2.06e-01            
568     3.77e-02   1.01e-01   1.88e-01   2.66e-01   2.14e-01   9.99e-02   4.94e-02   2.88e-02   1.15e-02   3.50e-03   3.09e-01            
569     4.61e-02   1.23e-01   2.20e-01   2.88e-01   2.01e-01   6.64e-02   2.80e-02   1.46e-02   1.01e-02   3.70e-03   4.93e-01            
570     4.96e-02   1.26e-01   1.96e-01   2.63e-01   2.14e-01   7.92e-02   3.81e-02   2.04e-02   1.04e-02   3.40e-03   3.97e-01            
571     4.94e-02   1.21e-01   2.05e-01   2.55e-01   1.97e-01   8.84e-02   4.38e-02   2.37e-02   1.15e-02   4.90e-03   4.41e-01            
572     5.49e-02   1.30e-01   2.06e-01   2.33e-01   1.94e-01   9.21e-02   5.01e-02   2.59e-02   1.05e-02   4.20e-03   1.44e-01            
573     3.36e-02   9.89e-02   2.09e-01   2.50e-01   2.11e-01   9.91e-02   6.04e-02   2.48e-02   1.00e-02   3.10e-03   3.88e-01            
574     4.48e-02   1.23e-01   2.27e-01   2.23e-01   1.70e-01   9.69e-02   6.36e-02   3.34e-02   1.36e-02   5.10e-03   6.45e-01            
575     3.41e-02   1.04e-01   2.12e-01   2.38e-01   1.86e-01   1.09e-01   6.78e-02   3.22e-02   1.28e-02   4.60e-03   2.39e-01            
576     4.84e-02   1.25e-01   2.26e-01   2.45e-01   1.74e-01   9.19e-02   5.39e-02   2.32e-02   1.04e-02   2.80e-03   4.19e-01            
577     5.26e-02   1.30e-01   2.10e-01   2.24e-01   1.82e-01   9.94e-02   5.90e-02   2.58e-02   1.28e-02   4.20e-03   5.00e-01            
578     6.37e-02   1.33e-01   2.13e-01   2.40e-01   1.89e-01   9.61e-02   4.30e-02   1.50e-02   5.10e-03   2.50e-03   6.02e-01            
579     6.91e-02   1.38e-01   2.14e-01   2.14e-01   1.86e-01   9.93e-02   5.02e-02   2.00e-02   6.80e-03   2.60e-03   3.33e-01            
580     6.70e-02   1.41e-01   2.07e-01   2.17e-01   1.87e-01   9.59e-02   5.36e-02   2.23e-02   6.80e-03   1.70e-03   3.46e-01            
581     7.16e-02   1.55e-01   2.08e-01   2.24e-01   1.82e-01   8.78e-02   4.16e-02   2.02e-02   7.80e-03   2.10e-03   2.35e-01            
582     4.73e-02   1.08e-01   1.87e-01   2.36e-01   2.16e-01   1.08e-01   5.71e-02   2.54e-02   1.15e-02   3.20e-03   5.24e-01            
583     6.17e-02   1.27e-01   2.12e-01   2.58e-01   1.87e-01   7.82e-02   4.24e-02   2.14e-02   9.90e-03   3.00e-03   3.04e-01            
584     6.22e-02   1.40e-01   1.99e-01   2.32e-01   1.92e-01   8.71e-02   4.79e-02   2.34e-02   1.30e-02   4.10e-03   3.67e-01            
585     4.96e-02   1.24e-01   1.97e-01   2.35e-01   2.07e-01   9.19e-02   5.04e-02   2.87e-02   1.29e-02   3.40e-03   2.26e-01            
586     5.41e-02   1.37e-01   1.97e-01   2.26e-01   1.95e-01   9.13e-02   5.07e-02   2.89e-02   1.56e-02   4.10e-03   2.09e-01            
587     5.75e-02   1.30e-01   1.99e-01   2.37e-01   1.95e-01   9.83e-02   5.25e-02   1.95e-02   7.90e-03   3.20e-03   4.94e-01            
588     5.91e-02   1.30e-01   1.97e-01   2.40e-01   1.86e-01   9.64e-02   5.62e-02   2.34e-02   9.10e-03   3.60e-03   2.00e-01            
589     5.59e-02   1.34e-01   1.94e-01   2.33e-01   1.84e-01   1.02e-01   5.40e-02   2.82e-02   1.02e-02   4.30e-03   2.05e-01            
590     6.22e-02   1.39e-01   1.96e-01   2.17e-01   1.76e-01   1.00e-01   6.22e-02   2.97e-02   1.22e-02   5.00e-03   1.96e-01            
591     6.10e-02   1.44e-01   2.00e-01   2.12e-01   1.87e-01   8.60e-02   5.67e-02   3.25e-02   1.55e-02   4.30e-03   2.70e-01            
592     5.45e-02   1.25e-01   1.81e-01   2.25e-01   1.94e-01   9.95e-02   6.24e-02   3.43e-02   1.85e-02   5.50e-03   2.79e-01            
593     6.00e-02   1.31e-01   1.86e-01   1.94e-01   1.96e-01   1.03e-01   6.53e-02   3.92e-02   1.86e-02   7.10e-03   2.91e-01            
594     5.87e-02   1.41e-01   2.04e-01   2.19e-01   2.11e-01   1.02e-01   4.23e-02   1.59e-02   5.70e-03   1.80e-03   7.46e-01            
595     5.38e-02   1.27e-01   1.89e-01   2.25e-01   2.08e-01   1.13e-01   5.35e-02   2.05e-02   7.40e-03   2.20e-03   2.98e-01            
596     6.21e-02   1.36e-01   2.05e-01   2.31e-01   2.02e-01   9.68e-02   3.98e-02   1.83e-02   6.80e-03   1.80e-03   2.56e-01            
597     4.88e-02   1.16e-01   2.10e-01   2.33e-01   2.11e-01   9.99e-02   4.73e-02   2.30e-02   8.40e-03   2.70e-03   5.00e-01            
598     6.11e-02   1.30e-01   2.05e-01   2.21e-01   1.85e-01   9.92e-02   5.58e-02   2.76e-02   1.19e-02   3.00e-03   4.17e-01            
599     4.90e-02   1.26e-01   2.12e-01   2.41e-01   1.98e-01   1.00e-01   4.70e-02   1.89e-02   5.90e-03   1.30e-03   5.67e-01            
600     5.89e-02   1.32e-01   1.96e-01   2.20e-01   2.00e-01   1.02e-01   5.58e-02   2.29e-02   1.02e-02   1.90e-03   7.29e-01            
601     6.19e-02   1.39e-01   2.09e-01   2.29e-01   1.97e-01   1.04e-01   4.42e-02   1.18e-02   4.50e-03   9.00e-04   5.59e-01            
602     5.01e-02   1.22e-01   1.97e-01   2.36e-01   2.09e-01   1.08e-01   5.01e-02   1.94e-02   6.50e-03   1.50e-03   6.67e-01            
603     5.74e-02   1.31e-01   2.15e-01   2.36e-01   2.00e-01   8.90e-02   4.02e-02   2.08e-02   7.80e-03   3.10e-03   1.07e+00            
604     2.83e-02   1.02e-01   2.01e-01   2.58e-01   2.17e-01   9.77e-02   5.45e-02   2.56e-02   1.17e-02   3.90e-03   5.07e-01            
605     3.92e-02   1.17e-01   2.07e-01   2.49e-01   2.01e-01   9.57e-02   5.15e-02   2.63e-02   9.70e-03   3.40e-03   3.85e-01            
606     4.94e-02   1.28e-01   1.96e-01   2.25e-01   2.01e-01   1.01e-01   5.59e-02   2.77e-02   1.17e-02   4.70e-03   3.82e-01            
607     4.88e-02   1.24e-01   1.92e-01   2.27e-01   1.93e-01   1.05e-01   5.88e-02   3.26e-02   1.41e-02   4.70e-03   2.05e-01            
608     6.03e-02   1.40e-01   2.08e-01   2.33e-01   1.80e-01   9.55e-02   4.83e-02   2.50e-02   7.90e-03   2.00e-03   5.74e-01            
609     4.45e-02   1.08e-01   1.97e-01   2.42e-01   2.00e-01   1.03e-01   6.04e-02   3.11e-02   1.07e-02   2.80e-03   4.00e-01            
610     5.54e-02   1.24e-01   2.20e-01   2.41e-01   1.88e-01   9.24e-02   4.50e-02   2.30e-02   8.40e-03   2.00e-03   2.86e-01            
611     4.37e-02   1.05e-01   1.82e-01   2.54e-01   2.13e-01   1.03e-01   5.80e-02   2.65e-02   1.13e-02   3.50e-03   7.50e-01            
612     5.41e-02   1.22e-01   2.01e-01   2.41e-01   1.92e-01   8.87e-02   5.71e-02   3.00e-02   9.60e-03   3.80e-03   2.38e-01            
613     3.30e-02   1.04e-01   1.98e-01   2.49e-01   2.01e-01   1.01e-01   6.30e-02   3.35e-02   1.31e-02   3.90e-03   3.90e-01            
614     4.31e-02   1.18e-01   2.14e-01   2.38e-01   1.80e-01   9.83e-02   6.02e-02   3.01e-02   1.43e-02   4.70e-03   3.06e-01            
615     4.89e-02   1.28e-01   1.95e-01   2.21e-01   1.79e-01   1.07e-01   6.41e-02   3.62e-02   1.65e-02   5.30e-03   2.03e-01            
616     4.57e-02   1.34e-01   2.09e-01   2.38e-01   1.90e-01   1.01e-01   4.99e-02   2.38e-02   7.30e-03   2.30e-03   5.66e-01            
617     5.56e-02   1.47e-01   2.01e-01   2.04e-01   1.84e-01   1.05e-01   6.05e-02   2.94e-02   1.07e-02   2.70e-03   4.66e-01            
618     5.07e-02   1.22e-01   2.07e-01   2.11e-01   1.91e-01   1.05e-01   6.43e-02   3.22e-02   1.35e-02   3.40e-03   2.62e-01            
619     5.87e-02   1.30e-01   2.03e-01   2.17e-01   1.84e-01   9.51e-02   6.42e-02   3.04e-02   1.38e-02   3.60e-03   1.58e-01            
620     6.52e-02   1.27e-01   1.89e-01   2.20e-01   1.86e-01   1.01e-01   6.41e-02   3.30e-02   9.60e-03   5.10e-03   4.17e-01            
621     7.70e-02   1.44e-01   2.11e-01   2.19e-01   1.61e-01   8.42e-02   5.35e-02   3.32e-02   1.36e-02   4.50e-03   4.17e-01            
622     5.93e-02   1.37e-01   2.00e-01   2.31e-01   1.72e-01   9.10e-02   5.82e-02   3.12e-02   1.57e-02   5.40e-03   2.30e-01            
623     6.20e-02   1.39e-01   1.99e-01   2.30e-01   1.71e-01   9.07e-02   5.47e-02   3.17e-02   1.64e-02   6.00e-03   1.11e-01            
624     5.99e-02   1.42e-01   1.88e-01   2.23e-01   1.76e-01   9.66e-02   5.75e-02   3.16e-02   1.83e-02   7.30e-03   2.17e-01            
625     7.55e-02   1.56e-01   2.14e-01   2.32e-01   1.93e-01   8.08e-02   3.34e-02   1.07e-02   2.30e-03   1.90e-03   8.74e-01            
626     8.22e-02   1.54e-01   2.06e-01   2.21e-01   1.84e-01   8.86e-02   4.07e-02   1.56e-02   4.50e-03   2.50e-03   9.57e-01            
627     6.58e-02   1.55e-01   2.03e-01   2.35e-01   1.83e-01   8.08e-02   4.96e-02   1.93e-02   6.10e-03   2.30e-03   3.56e-01            
628     7.17e-02   1.44e-01   2.13e-01   2.25e-01   1.79e-01   8.06e-02   5.25e-02   2.22e-02   9.10e-03   3.00e-03   4.92e-01            
629     6.25e-02   1.42e-01   1.91e-01   2.26e-01   1.90e-01   9.22e-02   5.50e-02   2.72e-02   1.09e-02   3.80e-03   2.67e-01            
630     6.66e-02   1.53e-01   2.05e-01   2.11e-01   1.71e-01   8.91e-02   5.76e-02   2.92e-02   1.27e-02   4.30e-03   1.65e-01            
631     6.32e-02   1.49e-01   2.11e-01   2.25e-01   1.83e-01   9.19e-02   4.71e-02   1.90e-02   8.10e-03   2.90e-03   3.62e-01            
