----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Normalized Fission Neutrons Density
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
cycle   bin 1      bin 2      bin 3      bin 4      bin 5      bin 6      bin 7      bin 8      bin 9      bin 10     bin 11     bin 12     bin 13     bin 14     bin 15     bin 16     bin 17     bin 18     bin 19     bin 20     max_rel_change 
90      1.79e-02   3.33e-02   4.87e-02   6.63e-02   7.96e-02   9.29e-02   9.80e-02   1.01e-01   9.68e-02   8.63e-02   6.01e-02   5.08e-02   4.44e-02   3.46e-02   2.80e-02   2.28e-02   1.66e-02   1.15e-02   6.86e-03   3.69e-03   1.60e-01            
91      1.98e-02   3.49e-02   5.15e-02   6.96e-02   8.18e-02   9.30e-02   9.86e-02   9.99e-02   9.66e-02   8.97e-02   6.11e-02   5.29e-02   4.37e-02   3.45e-02   2.47e-02   1.86e-02   1.25e-02   7.85e-03   5.40e-03   3.13e-03   3.16e-01            
92      2.01e-02   3.64e-02   5.30e-02   6.89e-02   8.31e-02   9.35e-02   9.77e-02   9.85e-02   9.37e-02   8.63e-02   6.12e-02   5.29e-02   4.45e-02   3.37e-02   2.64e-02   1.91e-02   1.34e-02   8.82e-03   5.90e-03   3.03e-03   1.24e-01            
93      2.07e-02   3.73e-02   5.34e-02   7.01e-02   7.89e-02   8.75e-02   9.53e-02   9.68e-02   9.40e-02   8.79e-02   6.02e-02   5.28e-02   4.59e-02   3.58e-02   2.81e-02   2.07e-02   1.46e-02   1.03e-02   6.42e-03   3.40e-03   1.66e-01            
94      2.13e-02   3.96e-02   5.49e-02   7.10e-02   8.14e-02   9.07e-02   9.47e-02   9.26e-02   8.84e-02   8.46e-02   5.93e-02   5.14e-02   4.41e-02   3.75e-02   2.91e-02   2.15e-02   1.57e-02   1.10e-02   7.39e-03   3.97e-03   1.68e-01            
95      2.20e-02   3.95e-02   5.66e-02   6.82e-02   8.02e-02   8.76e-02   9.19e-02   9.21e-02   9.06e-02   8.50e-02   5.89e-02   5.28e-02   4.45e-02   3.73e-02   2.99e-02   2.19e-02   1.69e-02   1.20e-02   7.57e-03   4.56e-03   1.49e-01            
96      2.36e-02   4.00e-02   5.78e-02   7.10e-02   8.14e-02   9.04e-02   9.19e-02   8.85e-02   8.70e-02   7.93e-02   5.63e-02   5.24e-02   4.54e-02   3.78e-02   3.00e-02   2.30e-02   1.77e-02   1.31e-02   8.51e-03   4.78e-03   1.24e-01            
97      2.45e-02   4.29e-02   6.00e-02   7.40e-02   8.57e-02   9.42e-02   9.74e-02   9.38e-02   9.26e-02   8.35e-02   5.85e-02   5.14e-02   4.31e-02   3.03e-02   2.38e-02   1.68e-02   1.20e-02   8.00e-03   4.78e-03   2.82e-03   4.38e-01            
98      2.27e-02   3.94e-02   5.70e-02   7.43e-02   8.38e-02   9.24e-02   9.36e-02   9.54e-02   9.27e-02   8.53e-02   5.96e-02   5.28e-02   4.32e-02   3.30e-02   2.46e-02   1.91e-02   1.32e-02   8.84e-03   5.81e-03   3.05e-03   2.15e-01            
99      2.31e-02   4.07e-02   5.89e-02   7.38e-02   8.56e-02   8.96e-02   9.61e-02   9.40e-02   9.35e-02   8.67e-02   6.04e-02   5.13e-02   4.15e-02   3.34e-02   2.37e-02   1.75e-02   1.25e-02   8.65e-03   5.82e-03   3.28e-03   8.32e-02            
100     2.19e-02   3.97e-02   5.82e-02   7.53e-02   8.43e-02   9.01e-02   9.57e-02   9.86e-02   9.35e-02   8.73e-02   6.13e-02   5.02e-02   4.04e-02   3.25e-02   2.57e-02   1.86e-02   1.18e-02   7.81e-03   4.64e-03   2.46e-03   2.50e-01            
101     2.23e-02   4.14e-02   5.79e-02   7.39e-02   8.35e-02   9.11e-02   9.58e-02   9.58e-02   9.43e-02   8.71e-02   5.95e-02   4.98e-02   4.18e-02   3.27e-02   2.48e-02   1.93e-02   1.31e-02   8.01e-03   5.01e-03   2.76e-03   1.22e-01            
102     2.31e-02   4.28e-02   5.89e-02   7.30e-02   8.38e-02   9.22e-02   9.64e-02   9.62e-02   9.42e-02   8.68e-02   5.80e-02   5.09e-02   4.29e-02   3.33e-02   2.52e-02   1.73e-02   1.17e-02   6.85e-03   4.25e-03   2.15e-03   2.21e-01            
103     2.42e-02   4.33e-02   5.75e-02   7.10e-02   8.20e-02   8.92e-02   9.33e-02   9.76e-02   9.40e-02   8.61e-02   6.00e-02   5.18e-02   4.22e-02   3.38e-02   2.65e-02   1.84e-02   1.26e-02   8.29e-03   5.63e-03   2.48e-03   3.25e-01            
104     2.08e-02   3.76e-02   5.31e-02   6.94e-02   8.21e-02   9.10e-02   9.65e-02   9.71e-02   9.35e-02   8.80e-02   6.05e-02   5.21e-02   4.34e-02   3.48e-02   2.68e-02   1.97e-02   1.41e-02   9.96e-03   6.29e-03   3.20e-03   2.90e-01            
105     2.18e-02   4.06e-02   5.64e-02   7.24e-02   8.53e-02   9.40e-02   1.01e-01   1.00e-01   9.52e-02   8.66e-02   5.84e-02   4.74e-02   3.89e-02   3.02e-02   2.27e-02   1.68e-02   1.28e-02   9.78e-03   6.41e-03   3.38e-03   1.54e-01            
106     1.84e-02   3.32e-02   5.17e-02   6.94e-02   8.61e-02   9.70e-02   1.04e-01   1.03e-01   9.64e-02   9.11e-02   5.88e-02   4.80e-02   4.04e-02   3.19e-02   2.47e-02   1.82e-02   1.31e-02   7.84e-03   4.37e-03   2.12e-03   3.73e-01            
107     1.94e-02   3.51e-02   5.18e-02   6.57e-02   8.16e-02   9.19e-02   9.84e-02   1.03e-01   9.91e-02   9.14e-02   6.21e-02   4.91e-02   4.15e-02   3.30e-02   2.64e-02   2.02e-02   1.35e-02   8.61e-03   5.67e-03   2.55e-03   2.97e-01            
108     2.02e-02   3.65e-02   5.32e-02   6.85e-02   8.39e-02   9.34e-02   9.91e-02   1.00e-01   9.66e-02   8.85e-02   5.93e-02   5.05e-02   4.18e-02   3.23e-02   2.49e-02   1.88e-02   1.38e-02   8.98e-03   5.98e-03   3.27e-03   2.82e-01            
109     2.01e-02   3.68e-02   5.37e-02   6.92e-02   8.27e-02   9.20e-02   9.88e-02   9.92e-02   9.54e-02   8.54e-02   5.89e-02   5.17e-02   4.28e-02   3.34e-02   2.55e-02   2.03e-02   1.41e-02   1.03e-02   6.49e-03   3.35e-03   1.43e-01            
110     2.11e-02   3.84e-02   5.53e-02   7.10e-02   8.06e-02   9.06e-02   9.45e-02   9.92e-02   9.21e-02   8.55e-02   5.91e-02   5.06e-02   4.24e-02   3.44e-02   2.74e-02   2.04e-02   1.53e-02   1.04e-02   7.65e-03   3.91e-03   1.79e-01            
111     2.11e-02   3.82e-02   5.54e-02   6.88e-02   8.19e-02   9.35e-02   9.59e-02   9.76e-02   9.37e-02   8.60e-02   5.85e-02   5.15e-02   4.30e-02   3.46e-02   2.62e-02   1.98e-02   1.39e-02   1.00e-02   6.56e-03   3.76e-03   1.42e-01            
112     2.23e-02   3.95e-02   5.70e-02   7.11e-02   8.46e-02   9.14e-02   9.54e-02   9.37e-02   8.96e-02   8.29e-02   5.82e-02   5.02e-02   4.32e-02   3.47e-02   2.78e-02   2.16e-02   1.50e-02   1.08e-02   7.06e-03   3.90e-03   9.57e-02            
113     2.27e-02   4.01e-02   5.68e-02   7.19e-02   8.43e-02   9.24e-02   9.64e-02   9.25e-02   9.09e-02   8.41e-02   5.83e-02   5.07e-02   4.27e-02   3.53e-02   2.74e-02   2.03e-02   1.44e-02   9.53e-03   6.19e-03   3.09e-03   2.08e-01            
114     2.38e-02   4.03e-02   5.77e-02   7.07e-02   8.05e-02   8.94e-02   9.19e-02   9.39e-02   8.91e-02   8.46e-02   5.87e-02   5.21e-02   4.37e-02   3.58e-02   2.96e-02   2.08e-02   1.58e-02   1.08e-02   7.04e-03   3.82e-03   2.36e-01            
115     2.43e-02   4.25e-02   6.04e-02   7.46e-02   8.58e-02   9.31e-02   9.53e-02   1.01e-01   9.43e-02   8.70e-02   5.96e-02   5.16e-02   4.15e-02   3.08e-02   2.17e-02   1.47e-02   9.49e-03   6.67e-03   3.83e-03   1.80e-03   5.29e-01            
116     2.54e-02   4.36e-02   6.36e-02   7.90e-02   8.87e-02   9.60e-02   9.56e-02   9.48e-02   8.74e-02   7.86e-02   5.58e-02   5.08e-02   4.15e-02   3.27e-02   2.37e-02   1.68e-02   1.12e-02   7.91e-03   4.62e-03   2.31e-03   2.83e-01            
117     2.34e-02   4.15e-02   5.85e-02   7.43e-02   8.30e-02   9.13e-02   9.50e-02   9.62e-02   9.24e-02   8.25e-02   5.85e-02   5.23e-02   4.20e-02   3.51e-02   2.54e-02   1.81e-02   1.30e-02   8.60e-03   5.77e-03   3.03e-03   3.12e-01            
118     2.41e-02   4.27e-02   6.14e-02   7.53e-02   8.67e-02   9.43e-02   9.93e-02   9.81e-02   9.62e-02   8.50e-02   5.99e-02   4.98e-02   4.07e-02   2.99e-02   2.27e-02   1.44e-02   9.13e-03   5.35e-03   3.36e-03   1.79e-03   4.18e-01            
119     1.98e-02   3.71e-02   5.66e-02   7.47e-02   8.48e-02   9.32e-02   1.01e-01   1.01e-01   9.56e-02   8.76e-02   6.19e-02   5.02e-02   4.08e-02   3.19e-02   2.38e-02   1.66e-02   1.01e-02   7.08e-03   3.78e-03   2.30e-03   3.23e-01            
120     2.12e-02   4.06e-02   5.78e-02   7.48e-02   8.63e-02   9.20e-02   9.36e-02   9.62e-02   9.39e-02   8.61e-02   6.00e-02   5.20e-02   4.19e-02   3.33e-02   2.51e-02   1.79e-02   1.21e-02   7.95e-03   4.67e-03   2.63e-03   2.35e-01            
121     2.26e-02   4.09e-02   5.95e-02   7.54e-02   8.56e-02   9.24e-02   9.66e-02   9.90e-02   9.43e-02   8.69e-02   6.05e-02   5.05e-02   4.22e-02   3.17e-02   2.45e-02   1.65e-02   1.01e-02   5.76e-03   3.43e-03   1.68e-03   3.61e-01            
122     2.23e-02   4.12e-02   5.63e-02   7.09e-02   8.36e-02   8.99e-02   9.38e-02   9.75e-02   9.59e-02   8.87e-02   6.07e-02   5.23e-02   4.20e-02   3.51e-02   2.58e-02   1.85e-02   1.21e-02   6.86e-03   4.60e-03   1.87e-03   3.41e-01            
123     2.33e-02   4.34e-02   5.83e-02   7.32e-02   8.47e-02   9.25e-02   9.81e-02   1.01e-01   9.46e-02   8.66e-02   5.79e-02   4.76e-02   3.83e-02   2.96e-02   2.41e-02   1.83e-02   1.27e-02   8.31e-03   5.07e-03   2.56e-03   3.69e-01            
124     2.37e-02   4.14e-02   5.83e-02   7.23e-02   8.61e-02   9.69e-02   1.03e-01   1.03e-01   9.87e-02   8.83e-02   6.04e-02   4.98e-02   4.02e-02   3.04e-02   2.17e-02   1.30e-02   7.24e-03   3.53e-03   1.89e-03   7.50e-04   7.07e-01            
125     2.37e-02   4.40e-02   5.79e-02   7.52e-02   8.74e-02   9.59e-02   1.00e-01   1.02e-01   9.56e-02   8.63e-02   5.68e-02   4.67e-02   3.88e-02   3.18e-02   2.37e-02   1.55e-02   9.19e-03   5.22e-03   2.85e-03   1.20e-03   6.00e-01            
126     1.82e-02   3.45e-02   5.34e-02   6.89e-02   8.81e-02   9.67e-02   1.03e-01   1.04e-01   9.93e-02   8.72e-02   5.98e-02   4.87e-02   4.17e-02   3.28e-02   2.42e-02   1.66e-02   1.14e-02   6.22e-03   3.77e-03   1.89e-03   5.75e-01            
127     1.95e-02   3.59e-02   5.43e-02   6.92e-02   8.53e-02   9.42e-02   1.02e-01   1.02e-01   9.98e-02   8.85e-02   5.96e-02   4.93e-02   4.08e-02   3.33e-02   2.41e-02   1.65e-02   1.18e-02   7.16e-03   4.21e-03   2.09e-03   1.51e-01            
128     2.07e-02   3.91e-02   5.60e-02   7.34e-02   8.67e-02   9.52e-02   9.84e-02   9.73e-02   9.35e-02   8.43e-02   5.85e-02   5.11e-02   4.09e-02   3.25e-02   2.57e-02   1.75e-02   1.29e-02   8.68e-03   4.81e-03   2.76e-03   3.21e-01            
129     1.63e-02   2.97e-02   4.60e-02   6.22e-02   7.98e-02   9.37e-02   1.03e-01   1.03e-01   9.97e-02   9.13e-02   6.18e-02   5.27e-02   4.45e-02   3.56e-02   2.76e-02   1.97e-02   1.48e-02   9.52e-03   6.12e-03   2.84e-03   2.72e-01            
130     1.80e-02   3.33e-02   4.93e-02   6.78e-02   8.37e-02   9.70e-02   1.03e-01   1.04e-01   9.92e-02   8.92e-02   6.14e-02   5.09e-02   3.98e-02   3.07e-02   2.37e-02   1.75e-02   1.28e-02   9.16e-03   6.35e-03   3.32e-03   1.69e-01            
131     1.90e-02   3.57e-02   5.17e-02   6.95e-02   8.45e-02   9.44e-02   9.93e-02   1.03e-01   9.60e-02   8.87e-02   6.05e-02   5.10e-02   4.06e-02   3.27e-02   2.39e-02   1.88e-02   1.26e-02   8.62e-03   5.73e-03   3.53e-03   9.76e-02            
132     2.09e-02   3.86e-02   5.61e-02   7.40e-02   8.82e-02   9.46e-02   9.66e-02   9.63e-02   9.07e-02   8.26e-02   5.59e-02   4.96e-02   4.20e-02   3.43e-02   2.67e-02   1.93e-02   1.42e-02   9.79e-03   6.47e-03   3.25e-03   1.36e-01            
133     2.04e-02   3.69e-02   5.40e-02   6.91e-02   8.13e-02   9.39e-02   9.87e-02   9.74e-02   9.43e-02   8.42e-02   5.80e-02   5.03e-02   4.21e-02   3.54e-02   2.73e-02   2.04e-02   1.48e-02   1.06e-02   7.15e-03   3.60e-03   1.08e-01            
134     2.17e-02   3.86e-02   5.54e-02   6.96e-02   8.24e-02   9.04e-02   9.53e-02   9.52e-02   9.34e-02   8.56e-02   5.92e-02   5.05e-02   4.36e-02   3.57e-02   2.74e-02   2.03e-02   1.54e-02   1.02e-02   6.57e-03   3.57e-03   8.11e-02            
135     2.25e-02   4.05e-02   5.90e-02   7.22e-02   8.59e-02   9.14e-02   9.40e-02   9.15e-02   8.50e-02   7.88e-02   5.56e-02   5.20e-02   4.45e-02   3.67e-02   2.97e-02   2.16e-02   1.68e-02   1.12e-02   7.27e-03   3.84e-03   1.07e-01            
136     2.46e-02   4.44e-02   6.36e-02   7.60e-02   9.23e-02   9.93e-02   1.01e-01   9.88e-02   9.22e-02   8.43e-02   5.92e-02   5.25e-02   3.96e-02   2.78e-02   1.84e-02   1.20e-02   6.72e-03   4.16e-03   2.45e-03   1.11e-03   7.11e-01            
137     2.65e-02   4.73e-02   6.56e-02   8.05e-02   9.20e-02   9.61e-02   9.63e-02   9.35e-02   8.84e-02   8.02e-02   5.94e-02   5.03e-02   3.98e-02   3.04e-02   2.14e-02   1.36e-02   8.53e-03   5.79e-03   3.02e-03   1.49e-03   3.92e-01            
138     2.17e-02   3.94e-02   5.97e-02   7.84e-02   8.87e-02   9.85e-02   1.00e-01   9.79e-02   9.37e-02   8.44e-02   6.10e-02   5.08e-02   4.17e-02   3.13e-02   2.17e-02   1.27e-02   8.09e-03   5.11e-03   3.12e-03   1.70e-03   1.78e-01            
139     2.33e-02   4.18e-02   6.22e-02   7.87e-02   8.81e-02   9.75e-02   9.95e-02   9.74e-02   9.16e-02   8.05e-02   5.64e-02   4.92e-02   4.21e-02   3.25e-02   2.31e-02   1.48e-02   9.41e-03   6.09e-03   3.83e-03   2.11e-03   2.41e-01            
140     2.52e-02   4.29e-02   6.27e-02   7.84e-02   9.02e-02   9.54e-02   1.01e-01   9.88e-02   9.23e-02   8.28e-02   5.68e-02   4.86e-02   3.90e-02   2.95e-02   2.14e-02   1.40e-02   9.52e-03   6.09e-03   3.58e-03   2.15e-03   9.29e-02            
141     2.13e-02   3.79e-02   5.87e-02   7.28e-02   8.75e-02   9.26e-02   1.01e-01   1.01e-01   9.46e-02   8.69e-02   6.00e-02   4.95e-02   4.14e-02   3.14e-02   2.31e-02   1.48e-02   1.18e-02   6.83e-03   4.77e-03   2.22e-03   3.32e-01            
142     2.27e-02   4.09e-02   6.00e-02   7.53e-02   8.70e-02   9.57e-02   9.61e-02   9.73e-02   9.45e-02   8.43e-02   5.59e-02   4.92e-02   4.05e-02   3.14e-02   2.37e-02   1.69e-02   1.24e-02   8.21e-03   5.31e-03   2.51e-03   2.02e-01            
143     2.13e-02   3.75e-02   5.65e-02   7.27e-02   8.66e-02   9.39e-02   9.81e-02   1.00e-01   9.54e-02   8.73e-02   5.93e-02   4.98e-02   4.02e-02   3.36e-02   2.54e-02   1.78e-02   1.12e-02   7.59e-03   4.11e-03   1.91e-03   2.39e-01            
144     2.27e-02   3.99e-02   5.84e-02   7.54e-02   8.59e-02   9.79e-02   1.03e-01   1.02e-01   9.65e-02   8.43e-02   5.62e-02   4.48e-02   3.62e-02   2.87e-02   2.27e-02   1.73e-02   1.32e-02   8.19e-03   4.91e-03   2.39e-03   2.51e-01            
145     2.40e-02   4.31e-02   6.19e-02   7.68e-02   9.01e-02   9.58e-02   1.04e-01   1.04e-01   9.81e-02   8.80e-02   5.79e-02   4.71e-02   3.73e-02   2.95e-02   1.96e-02   1.14e-02   6.12e-03   3.14e-03   1.57e-03   5.60e-04   7.66e-01            
146     2.29e-02   4.16e-02   5.82e-02   7.20e-02   8.63e-02   9.34e-02   1.00e-01   1.01e-01   1.01e-01   9.02e-02   6.04e-02   4.89e-02   4.04e-02   3.12e-02   2.20e-02   1.40e-02   8.22e-03   4.88e-03   2.36e-03   1.24e-03   1.21e+00            
147     2.35e-02   4.20e-02   5.90e-02   7.34e-02   8.51e-02   9.57e-02   1.01e-01   1.01e-01   1.01e-01   8.83e-02   6.04e-02   4.98e-02   3.95e-02   3.01e-02   2.18e-02   1.32e-02   7.55e-03   4.16e-03   2.41e-03   1.24e-03   1.48e-01            
148     2.48e-02   4.35e-02   6.06e-02   7.60e-02   8.71e-02   9.71e-02   1.03e-01   1.01e-01   9.35e-02   8.55e-02   5.57e-02   4.61e-02   3.86e-02   3.00e-02   2.28e-02   1.52e-02   9.01e-03   5.59e-03   3.02e-03   1.72e-03   3.87e-01            
149     2.16e-02   3.78e-02   5.63e-02   7.32e-02   8.86e-02   9.92e-02   1.04e-01   1.03e-01   9.48e-02   8.58e-02   5.70e-02   4.80e-02   3.91e-02   3.10e-02   2.25e-02   1.58e-02   1.07e-02   6.52e-03   3.99e-03   2.02e-03   3.21e-01            
150     2.07e-02   3.83e-02   5.41e-02   7.10e-02   8.62e-02   9.40e-02   1.01e-01   1.03e-01   9.72e-02   8.64e-02   5.99e-02   4.87e-02   4.02e-02   3.11e-02   2.38e-02   1.74e-02   1.17e-02   7.29e-03   4.83e-03   2.47e-03   2.23e-01            
151     2.20e-02   4.04e-02   5.84e-02   7.42e-02   9.11e-02   9.88e-02   1.05e-01   1.05e-01   1.01e-01   8.86e-02   5.98e-02   4.74e-02   3.72e-02   2.69e-02   1.81e-02   1.12e-02   7.70e-03   3.96e-03   2.41e-03   1.03e-03   5.83e-01            
152     1.60e-02   3.12e-02   4.79e-02   6.58e-02   8.40e-02   9.83e-02   1.05e-01   1.09e-01   1.06e-01   9.49e-02   6.47e-02   5.23e-02   4.04e-02   3.12e-02   2.08e-02   1.38e-02   9.00e-03   5.76e-03   3.01e-03   1.51e-03   4.66e-01            
153     1.74e-02   3.53e-02   5.10e-02   7.21e-02   8.77e-02   9.75e-02   1.04e-01   1.01e-01   9.64e-02   8.77e-02   6.22e-02   5.20e-02   4.12e-02   3.24e-02   2.35e-02   1.60e-02   1.05e-02   6.52e-03   4.02e-03   1.72e-03   3.36e-01            
154     1.89e-02   3.53e-02   5.23e-02   7.03e-02   8.74e-02   9.79e-02   1.02e-01   1.03e-01   9.86e-02   8.88e-02   6.00e-02   4.94e-02   4.02e-02   3.00e-02   2.35e-02   1.64e-02   1.17e-02   7.29e-03   4.60e-03   2.47e-03   4.36e-01            
155     2.04e-02   3.65e-02   5.30e-02   6.99e-02   8.21e-02   9.40e-02   9.96e-02   1.01e-01   9.73e-02   8.73e-02   6.18e-02   5.15e-02   4.07e-02   3.19e-02   2.50e-02   1.78e-02   1.34e-02   8.31e-03   5.40e-03   2.93e-03   1.86e-01            
156     2.06e-02   3.71e-02   5.39e-02   6.92e-02   8.34e-02   9.52e-02   9.99e-02   1.00e-01   9.68e-02   8.84e-02   5.90e-02   5.10e-02   3.91e-02   3.21e-02   2.37e-02   1.85e-02   1.35e-02   9.47e-03   5.58e-03   3.13e-03   1.40e-01            
157     2.06e-02   3.77e-02   5.45e-02   7.15e-02   8.56e-02   9.49e-02   1.00e-01   9.97e-02   9.27e-02   8.52e-02   6.06e-02   5.04e-02   4.10e-02   3.35e-02   2.48e-02   1.86e-02   1.20e-02   8.32e-03   5.31e-03   3.05e-03   1.21e-01            
158     2.32e-02   4.05e-02   5.58e-02   7.23e-02   8.71e-02   9.45e-02   9.80e-02   9.55e-02   9.15e-02   8.14e-02   5.62e-02   4.81e-02   4.23e-02   3.47e-02   2.68e-02   1.93e-02   1.40e-02   9.14e-03   6.14e-03   3.51e-03   1.65e-01            
159     2.28e-02   4.11e-02   5.82e-02   7.52e-02   8.66e-02   9.50e-02   9.84e-02   9.70e-02   9.25e-02   8.28e-02   5.62e-02   4.78e-02   3.95e-02   3.17e-02   2.48e-02   1.89e-02   1.30e-02   9.11e-03   6.15e-03   3.38e-03   8.59e-02            
160     2.36e-02   4.13e-02   5.75e-02   7.29e-02   8.43e-02   9.37e-02   9.60e-02   9.49e-02   9.16e-02   8.36e-02   5.80e-02   4.84e-02   4.12e-02   3.25e-02   2.55e-02   2.01e-02   1.49e-02   1.00e-02   6.64e-03   3.39e-03   1.49e-01            
161     2.44e-02   4.42e-02   6.05e-02   7.64e-02   8.68e-02   9.59e-02   9.94e-02   9.90e-02   9.70e-02   8.57e-02   6.04e-02   4.88e-02   3.93e-02   2.94e-02   2.08e-02   1.36e-02   8.51e-03   5.19e-03   3.09e-03   1.66e-03   5.35e-01            
162     2.51e-02   4.58e-02   6.41e-02   7.91e-02   9.07e-02   9.83e-02   9.83e-02   9.37e-02   8.71e-02   7.85e-02   5.81e-02   4.89e-02   4.07e-02   3.10e-02   2.30e-02   1.55e-02   9.72e-03   6.22e-03   3.78e-03   2.15e-03   2.95e-01            
163     2.47e-02   4.50e-02   6.68e-02   8.20e-02   9.32e-02   1.02e-01   1.04e-01   9.70e-02   9.10e-02   8.23e-02   5.91e-02   4.86e-02   3.79e-02   2.64e-02   1.73e-02   1.12e-02   5.73e-03   3.30e-03   1.87e-03   8.60e-04   6.00e-01            
164     2.38e-02   4.19e-02   6.09e-02   7.65e-02   8.62e-02   9.51e-02   9.53e-02   9.63e-02   9.67e-02   8.85e-02   6.30e-02   5.24e-02   4.17e-02   3.06e-02   1.99e-02   1.41e-02   8.28e-03   4.66e-03   2.90e-03   1.17e-03   5.51e-01            
165     2.57e-02   4.60e-02   6.48e-02   8.02e-02   9.14e-02   9.97e-02   1.02e-01   1.04e-01   9.82e-02   8.61e-02   5.80e-02   4.77e-02   3.46e-02   2.44e-02   1.64e-02   9.61e-03   5.94e-03   3.55e-03   1.81e-03   9.40e-04   3.76e-01            
166     2.66e-02   4.69e-02   6.63e-02   8.08e-02   9.24e-02   9.84e-02   1.00e-01   1.00e-01   9.45e-02   8.37e-02   5.57e-02   4.56e-02   3.63e-02   2.61e-02   1.86e-02   1.17e-02   7.46e-03   4.53e-03   2.52e-03   1.37e-03   4.57e-01            
167     2.15e-02   4.02e-02   5.89e-02   7.78e-02   9.00e-02   9.70e-02   1.04e-01   1.04e-01   9.80e-02   8.59e-02   5.74e-02   4.75e-02   3.77e-02   2.80e-02   2.02e-02   1.29e-02   9.33e-03   5.52e-03   3.24e-03   1.70e-03   2.86e-01            
168     2.43e-02   4.21e-02   6.25e-02   7.85e-02   9.08e-02   9.51e-02   9.74e-02   9.69e-02   9.50e-02   8.47e-02   5.70e-02   4.80e-02   3.79e-02   2.98e-02   2.25e-02   1.47e-02   1.00e-02   6.62e-03   4.17e-03   2.13e-03   2.87e-01            
169     1.92e-02   3.65e-02   5.45e-02   7.22e-02   8.53e-02   9.50e-02   9.94e-02   1.03e-01   9.77e-02   8.78e-02   6.04e-02   4.94e-02   4.01e-02   3.24e-02   2.35e-02   1.65e-02   1.19e-02   7.54e-03   5.32e-03   2.48e-03   2.76e-01            
170     2.14e-02   4.03e-02   5.97e-02   7.73e-02   8.90e-02   9.97e-02   1.07e-01   1.07e-01   1.00e-01   8.81e-02   5.56e-02   4.20e-02   3.17e-02   2.36e-02   1.79e-02   1.37e-02   1.00e-02   7.57e-03   4.63e-03   2.67e-03   2.72e-01            
171     2.35e-02   4.08e-02   5.64e-02   7.05e-02   8.41e-02   9.31e-02   1.01e-01   1.04e-01   1.01e-01   9.27e-02   6.08e-02   4.71e-02   3.59e-02   2.75e-02   2.01e-02   1.53e-02   1.20e-02   8.19e-03   4.07e-03   2.08e-03   2.21e-01            
172     2.47e-02   4.35e-02   6.31e-02   7.70e-02   9.23e-02   1.01e-01   1.10e-01   1.10e-01   1.04e-01   9.05e-02   5.62e-02   4.11e-02   3.03e-02   2.18e-02   1.45e-02   8.97e-03   4.91e-03   3.18e-03   1.57e-03   9.20e-04   6.14e-01            
173     2.31e-02   4.24e-02   5.90e-02   7.26e-02   8.90e-02   9.72e-02   1.03e-01   1.07e-01   1.05e-01   9.41e-02   5.89e-02   4.67e-02   3.43e-02   2.56e-02   1.70e-02   1.14e-02   6.56e-03   4.00e-03   2.60e-03   1.18e-03   6.56e-01            
174     2.37e-02   4.35e-02   5.99e-02   7.64e-02   8.98e-02   9.95e-02   1.02e-01   1.04e-01   9.89e-02   8.72e-02   5.71e-02   4.67e-02   3.53e-02   2.70e-02   1.92e-02   1.24e-02   7.92e-03   4.67e-03   2.77e-03   1.21e-03   2.07e-01            
175     2.47e-02   4.38e-02   6.05e-02   7.61e-02   8.83e-02   9.84e-02   1.02e-01   9.98e-02   9.69e-02   8.57e-02   5.71e-02   4.68e-02   3.75e-02   2.82e-02   2.00e-02   1.43e-02   9.41e-03   5.62e-03   3.53e-03   1.82e-03   5.04e-01            
176     2.18e-02   3.99e-02   5.75e-02   7.30e-02   8.78e-02   9.84e-02   1.03e-01   1.02e-01   9.87e-02   8.72e-02   5.82e-02   4.72e-02   3.89e-02   2.92e-02   2.12e-02   1.47e-02   9.67e-03   6.01e-03   3.48e-03   2.05e-03   1.26e-01            
177     2.13e-02   3.87e-02   5.65e-02   7.40e-02   8.75e-02   9.74e-02   1.05e-01   1.02e-01   9.61e-02   8.42e-02   5.76e-02   4.72e-02   3.96e-02   3.02e-02   2.28e-02   1.60e-02   1.08e-02   7.06e-03   4.01e-03   2.37e-03   1.75e-01            
178     2.23e-02   3.93e-02   5.67e-02   7.34e-02   8.80e-02   1.00e-01   1.05e-01   1.03e-01   9.74e-02   8.53e-02   5.82e-02   4.81e-02   3.82e-02   2.89e-02   2.14e-02   1.49e-02   9.83e-03   5.33e-03   3.40e-03   1.45e-03   3.88e-01            
179     2.32e-02   4.10e-02   5.86e-02   7.56e-02   8.79e-02   9.54e-02   1.02e-01   1.00e-01   9.51e-02   8.52e-02   5.75e-02   4.85e-02   3.93e-02   2.98e-02   2.15e-02   1.55e-02   1.09e-02   7.09e-03   4.00e-03   1.94e-03   3.38e-01            
180     1.79e-02   3.38e-02   5.15e-02   7.24e-02   8.96e-02   1.01e-01   1.07e-01   1.05e-01   1.02e-01   9.07e-02   6.12e-02   4.95e-02   4.10e-02   2.95e-02   2.02e-02   1.25e-02   7.70e-03   4.16e-03   2.50e-03   1.27e-03   4.13e-01            
